day,capacity,model,pred,actual,native_loss_mwh,predicted_loss_mwh,baseline_charge_mwh,hydrogen_mwh,reserve_request_mwh,maximum_state_error_mwh,fallback_quarters
2025-01-05,1.0,envelope,0.4988442032283911,0.49884420322862894,1.6535248267667604e-12,0.0,-0.15023374266987632,12.150233742669876,2.4591739349391877,2.5540680681501726e-13,0
2025-01-06,1.0,envelope,0.5172605787750291,0.5172605787751935,2.0907682280981102e-12,0.0,-0.5643645780350669,12.564364578035066,1.7014321477196377,2.565725409908737e-13,0
2025-01-07,1.0,envelope,0.47010682197210385,0.4701068219722771,1.5726628247892322e-12,0.0,0.8644813716599996,11.135518628339996,1.9235568626447777,1.8701706849810762e-13,0
2025-01-01,2.0,native,1.0206937715701214,1.0206937715701214,3.529351008976754e-12,3.529351008976754e-12,0.31303922282696484,11.686960777173033,1.945745733020641,0.0,0
2025-01-02,2.0,native,1.0306556877671387,1.0306556877671387,4.286056877558798e-12,4.286056877558798e-12,-1.0629676534116335,13.06296765341163,1.901941451622388,0.0,0
2025-01-03,2.0,native,0.7699266144020936,0.7699266144020936,3.9389987030556296e-12,3.9389987030556296e-12,-0.747557884507118,12.747557884507122,3.5610394474375986,0.0,0
2025-01-04,2.0,native,1.0055141976545239,1.0055141976545239,3.0724237162537093e-12,3.0724237162537093e-12,0.27831421361826286,11.721685786381734,0.6697716521064773,0.0,0
2025-01-05,2.0,native,0.998844203228378,0.998844203228378,3.370816784347379e-12,3.370816784347379e-12,-0.15023374266973924,12.15023374266974,2.4591739349391877,0.0,0
2025-01-06,2.0,native,1.0172605787750078,1.0172605787750078,4.06127197919726e-12,4.06127197919726e-12,-0.5643645780351461,12.564364578035143,1.7014321477196377,0.0,0
2025-01-07,2.0,native,0.9701068219720902,0.9701068219720902,3.3054636694126923e-12,3.3054636694126923e-12,0.8644813716600439,11.135518628339959,1.9235568626447777,0.0,0
2025-01-01,2.0,minute,1.0207600483272656,1.019269226317434,3.5351644714805733e-12,5.868253338770993e-14,0.3116110672830305,11.688388932716967,1.945745733020641,0.0014908220098315272,0
2025-01-02,2.0,minute,1.0307067729534756,1.0272745823136886,4.338812348415174e-12,7.433805180942747e-14,-1.0648716291527118,13.06487162915271,1.901941451622388,0.0034321906397869473,0
2025-01-03,2.0,minute,0.7701028398353964,0.7647549352784827,3.987954926211827e-12,6.514530216632456e-14,-0.7493198287703492,12.749319828770348,3.5610394474375986,0.005347904556913696,0
2025-01-04,2.0,minute,1.00552386839874,0.999257493572077,2.9025823010713997e-12,5.1246975334198516e-14,0.27718653667557824,11.722813463324417,0.6697716521064773,0.006266374826662924,0
2025-01-05,2.0,minute,0.9988799128182658,0.9910773603681353,3.2474870307540346e-12,5.544517380211704e-14,-0.15174655698597336,12.151746556985975,2.4591739349391877,0.007802552450130507,0
2025-01-06,2.0,minute,1.0173425921726824,1.0069298356941603,3.964167077686519e-12,6.692378313848116e-14,-0.5668748565833626,12.566874856583357,1.7014321477196377,0.010412756478522134,0
2025-01-07,2.0,minute,0.9701842101946465,0.9576993242695362,3.1378707409809253e-12,5.390706067747605e-14,0.862401687516941,11.137598312483064,1.9235568626447777,0.012484885925110323,0
2025-01-01,2.0,5minute,1.020936238860779,1.012084456909767,3.288852366747088e-12,1.1778877998656608e-14,0.3043654084969927,11.695634591503012,1.945745733020641,0.008851781951012105,0
2025-01-02,2.0,5minute,1.030891712586013,1.0140352201489247,3.912150734472006e-12,1.4866462733885883e-14,-1.070764459551938,13.070764459551933,1.901941451622388,0.01685649243708842,0
2025-01-03,2.0,5minute,0.7704469864650746,0.7456351355970253,3.652889547881318e-12,1.2977281105911352e-14,-0.7550876576247114,12.755087657624708,3.5610394474375986,0.024811850868049268,0
2025-01-04,2.0,5minute,1.0055375083498015,0.9779513842923969,2.5223099669329315e-12,1.0368714351717456e-14,0.27494323013450306,11.725056769865498,0.6697716521064773,0.027586124057414785,0
2025-01-05,2.0,5minute,0.9989759725308066,0.9643707991369308,2.9568303991180597e-12,1.0919327598507788e-14,-0.15714726711155225,12.15714726711155,2.4591739349391877,0.03460517339387581,0
2025-01-06,2.0,5minute,1.017612224328122,0.9700144591378905,3.1899208707853624e-12,1.4585926551132533e-14,-0.5768332179337305,12.576833217933734,1.7014321477196377,0.04759776519023151,0
2025-01-07,2.0,5minute,0.9703771322449202,0.9125084151878281,2.3846376507958484e-12,1.0769095576228235e-14,0.8541010268090066,11.145898973190995,1.9235568626447777,0.05786871705709207,0
2025-01-01,2.0,quarter,1.0213395236795422,1.0005057498997685,3.2554583187468795e-12,3.8354736053847205e-15,0.2927083219403625,11.707291678059638,1.945745733020641,0.02083377377977369,0
2025-01-02,2.0,quarter,1.031231927111453,0.9908186302506684,3.4958738355110405e-12,4.804811333958964e-15,-1.0822501307291703,13.082250130729172,1.901941451622388,0.04041329686078454,0
2025-01-03,2.0,quarter,0.7725423946441968,0.7060571248922471,3.386775521416656e-12,4.163770023213331e-15,-0.771118549830692,12.771118549830689,3.5610394474375986,0.06648526975194968,0
2025-01-04,2.0,quarter,1.0055974742976737,0.9325900599854768,2.5355396097672668e-12,3.123125673007432e-15,0.26892273914319137,11.7310772608568,0.6697716521064773,0.07300741431220414,0
2025-01-05,2.0,quarter,0.9991120359728312,0.9097540788641376,2.935038851046699e-12,3.793569191418156e-15,-0.16634597774845242,12.16634597774845,2.4591739349391877,0.08935795710869354,0
2025-01-06,2.0,quarter,1.018102997825568,0.8939460378718631,2.558329251637779e-12,4.405628422840535e-15,-0.5977447969363198,12.597744796936318,1.7014321477196377,0.1241569599537049,0
2025-01-07,2.0,quarter,0.9708724378978929,0.8233278436959335,2.440623258589481e-12,3.1467341753133038e-15,0.8409393790373086,11.159060620962693,1.9235568626447777,0.14754459420195942,0
2025-01-01,2.0,gross,1.0206937715701192,1.020693771570317,3.5119313293956425e-12,0.0,0.31303922282721297,11.686960777172786,1.945745733020641,2.09277040141842e-13,0
2025-01-02,2.0,gross,1.0306556877671094,1.0306556877674786,4.36670397785467e-12,0.0,-1.0629676534112993,13.0629676534113,1.901941451622388,4.04343225568482e-13,0
2025-01-03,2.0,gross,0.7699266144020996,0.7699266144025807,3.941839412611131e-12,0.0,-0.7475578845069984,12.747557884506994,3.5610394474375986,4.879430193227563e-13,0
2025-01-04,2.0,gross,1.0055141976544828,1.0055141976550657,3.1104060959408693e-12,0.0,0.27831421361837905,11.721685786381617,0.6697716521064773,6.441513988875158e-13,0
2025-01-05,2.0,gross,0.9988442032283912,0.9988442032288963,3.390381627091302e-12,0.0,-0.1502337426698766,12.150233742669874,2.4591739349391877,6.443734434924409e-13,0
2025-01-06,2.0,gross,1.017260578775029,1.017260578775496,4.056108600818303e-12,0.0,-0.5643645780350677,12.564364578035066,1.7014321477196377,5.769829058976939e-13,0
2025-01-07,2.0,gross,0.970106821972104,0.9701068219725194,3.3135903884354537e-12,0.0,0.8644813716599996,11.13551862834,1.9235568626447777,5.027089855502709e-13,0
2025-01-01,2.0,envelope,1.0206937715701192,1.020693771570317,3.5119313293956425e-12,0.0,0.31303922282721297,11.686960777172786,1.945745733020641,2.09277040141842e-13,0
2025-01-02,2.0,envelope,1.0306556877671094,1.0306556877674786,4.36670397785467e-12,0.0,-1.0629676534112993,13.0629676534113,1.901941451622388,4.04343225568482e-13,0
2025-01-03,2.0,envelope,0.7699266144020996,0.7699266144025807,3.941839412611131e-12,0.0,-0.7475578845069984,12.747557884506994,3.5610394474375986,4.879430193227563e-13,0
2025-01-04,2.0,envelope,1.0055141976544828,1.0055141976550657,3.1104060959408693e-12,0.0,0.27831421361837905,11.721685786381617,0.6697716521064773,6.441513988875158e-13,0
2025-01-05,2.0,envelope,0.9988442032283912,0.9988442032288963,3.390381627091302e-12,0.0,-0.1502337426698766,12.150233742669874,2.4591739349391877,6.443734434924409e-13,0
2025-01-06,2.0,envelope,1.017260578775029,1.017260578775496,4.056108600818303e-12,0.0,-0.5643645780350677,12.564364578035066,1.7014321477196377,5.769829058976939e-13,0
2025-01-07,2.0,envelope,0.970106821972104,0.9701068219725194,3.3135903884354537e-12,0.0,0.8644813716599996,11.13551862834,1.9235568626447777,5.027089855502709e-13,0
