period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,requested_mwh,hydrogen_energy_mwh,max_state_error,initial_inventory,terminal_inventory,deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh
development,2.0,0.25,0.2,6.082981065140134e-10,100.50238914345823,851.6912264556744,0.0,1.00866293262091,1.0150284178959672,6.052573592511537e-10,-0.005983556158553771,851.6972100118329
development,2.0,0.25,0.4,6.082981065140134e-10,100.50238914345823,1735.0912264556744,0.0,1.00866293262091,1.0150284178959672,6.052573592511537e-10,-0.005983556158553771,1735.0972100118329
development,2.0,0.5,0.0,64.94693684591887,201.00477828691646,7.20643395002269,0.0,0.495943577456627,0.5638381860137637,32.31114075965542,-0.06382093204370849,7.270254882066399
development,2.0,0.5,0.025,8.167115358145399,201.00477828691646,54.6609485079943,0.0,0.6135981553694092,1.030055782935742,4.063144880311038,-0.3914701699123528,55.05241867790665
development,2.0,0.5,0.05,0.328853363035333,201.00477828691646,156.58739802238185,0.0,0.7230278608031074,1.0300568357917503,0.1636047490204059,-0.2886072364893243,156.87600525887117
development,2.0,0.5,0.1,6.095949781977031e-10,201.00477828691646,377.7449477302023,0.0,0.9275443419637414,1.0300568357918836,3.0327387408052586e-10,-0.09636174419845367,377.84130947440076
development,2.0,0.5,0.2,6.08310501689996e-10,201.00477828691646,819.9156398026159,0.0,1.0137706936007362,1.0300568357918851,3.0263484623320086e-10,-0.015308973659679944,819.9309487762756
development,2.0,0.5,0.4,6.093259960751213e-10,201.00477828691646,1703.3824529113397,0.0,1.0173258652417856,1.0300568357918851,3.031400553102089e-10,-0.011967112317093557,1703.3944200236567
development,2.0,0.75,0.0,101.51170020206823,301.5071674303827,14.642218257160367,0.0,0.2439200413858729,0.845757279020712,33.66808857885842,-0.5657270033767487,15.207945260537116
development,2.0,0.75,0.025,34.3856182511591,301.5071674303827,51.176693388332666,0.0,0.3645592225050109,1.0450772781460071,11.404577391712806,-0.6396869723025363,51.8163803606352
development,2.0,0.75,0.05,10.355098576557824,301.5071674303827,134.98433467439804,0.0,0.4760176056443367,1.0450852536608983,3.434445245467934,-0.5349235891355679,135.5192582635336
development,2.0,0.75,0.1,1.477996329559111,301.5071674303827,346.7092322650941,0.0,0.6892434759216691,1.0450852536878164,0.4902027179504371,-0.3344912711001784,347.0437235361943
