period,capacity_mwh,eta,horizon_hours,measured_feedback,model,deficit_mwh,requested_mwh,hydrogen_energy_mwh,max_state_error,initial_inventory,terminal_inventory,deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh
calibration,2.0,0.94,0.25,True,envelope,0.027284931590416298,313.00547608849115,2223.0386886492597,9.83657599817889e-14,1.0,1.013529927843069,0.00871707803051422,-0.012718132172484808,2223.051406781432
calibration,2.0,0.94,0.25,True,gross,0.027284931590416298,313.00547608849115,2223.0386886492597,0.0118224661612091,1.0,1.013529927843069,0.00871707803051422,-0.012718132172484808,2223.051406781432
calibration,2.0,0.94,0.25,True,minute,0.027284931590416298,313.00547608849115,2223.0386886492597,0.0010595566666804,1.0,1.013529927843069,0.00871707803051422,-0.012718132172484808,2223.051406781432
calibration,2.0,0.94,0.25,True,native,0.027284931590416298,313.00547608849115,2223.0386886492597,0.0,1.0,1.013529927843069,0.00871707803051422,-0.012718132172484808,2223.051406781432
calibration,2.0,0.94,0.25,True,quarter,0.027284931590416298,313.00547608849115,2223.0386886492597,0.0145236593085202,1.0,1.013529927843069,0.00871707803051422,-0.012718132172484808,2223.051406781432
calibration,2.0,0.94,4.0,False,5minute,0.8937749670840432,313.00547608849115,2223.4171797802396,0.5885370342186078,1.0,0.4203449162540074,0.28554611192532625,0.6166543444106305,2222.800525435829
calibration,2.0,0.94,4.0,False,envelope,0.5977159192869762,313.00547608849115,2221.9801831758123,3.796074565798335e-12,1.0,0.7813922512322157,0.1909602115453064,0.23256143485934505,2221.747621740953
calibration,2.0,0.94,4.0,False,gross,0.5569539293489877,313.00547608849115,2222.0392216053115,0.0262599548865998,1.0,0.7581815659142014,0.1779374394049032,0.2572536532827645,2221.7819679520285
calibration,2.0,0.94,4.0,False,minute,0.43996787728931475,313.00547608849115,2222.289764136605,0.1248474902050228,1.0,0.6567212365371919,0.14056235781796017,0.36519017389660435,2221.924573962708
calibration,2.0,0.94,4.0,False,native,0.5977159192925432,313.00547608849115,2221.980183175809,0.0,1.0,0.781392251229928,0.19096021154708498,0.2325614348617788,2221.747621740947
calibration,2.0,0.94,4.0,False,quarter,2.500935662185782,313.00547608849115,2225.543826740156,0.8706997158090921,1.0,0.36823081207113,0.7990069993148399,0.6720948807753937,2224.8717318593804
calibration,2.0,0.94,4.0,True,5minute,0.5977159192925432,313.00547608849115,2221.980183175809,0.0053237695458203,1.0,0.781392251229928,0.19096021154708498,0.2325614348617788,2221.747621740947
calibration,2.0,0.94,4.0,True,envelope,0.5977159192925432,313.00547608849115,2221.980183175809,9.880984919163893e-14,1.0,0.781392251229928,0.19096021154708498,0.2325614348617788,2221.747621740947
calibration,2.0,0.94,4.0,True,gross,0.5977159192925432,313.00547608849115,2221.980183175809,0.0243837068470795,1.0,0.781392251229928,0.19096021154708498,0.2325614348617788,2221.747621740947
calibration,2.0,0.94,4.0,True,minute,0.5977159192925432,313.00547608849115,2221.980183175809,0.0011289205017988,1.0,0.781392251229928,0.19096021154708498,0.2325614348617788,2221.747621740947
calibration,2.0,0.94,4.0,True,native,0.5977159192925432,313.00547608849115,2221.980183175809,0.0,1.0,0.781392251229928,0.19096021154708498,0.2325614348617788,2221.747621740947
calibration,2.0,0.94,4.0,True,quarter,0.5977159192925432,313.00547608849115,2221.980183175809,0.0243837068470795,1.0,0.781392251229928,0.19096021154708498,0.2325614348617788,2221.747621740947
calibration,2.0,0.98,1.0,False,5minute,4.703966644935412e-10,313.00547608849115,2238.0591634764596,0.4291581054880236,1.0,0.5886543982079666,1.502838449895213e-10,0.4197404099918708,2237.6394230664678
calibration,2.0,0.98,1.0,False,envelope,0.1705447312860249,313.00547608849115,2237.4645212275354,2.5265345371394687e-12,1.0,1.0177437430428151,0.054486181333712344,-0.017388868181958818,2237.4819100957175
calibration,2.0,0.98,1.0,False,gross,0.17054473120670982,313.00547608849115,2237.490611904151,0.0265844013047298,1.0,0.9911593417369956,0.054486181308372496,0.009021079860208569,2237.481590824291
calibration,2.0,0.98,1.0,False,minute,0.12561075620612375,313.00547608849115,2237.593208399814,0.0849620788836127,1.0,0.932795322229676,0.04013052991143573,0.06857620180645307,2237.5246321980076
calibration,2.0,0.98,1.0,False,native,0.170544731285329,313.00547608849115,2237.464521227537,0.0,1.0,1.0177437430403111,0.05448618133349,-0.0173888681795049,2237.481910095716
calibration,2.0,0.98,1.0,False,quarter,0.7699440909636709,313.00547608849115,2238.9628229886202,0.8554137209589991,1.0,0.4680172632984418,0.24598422384980786,0.5428395272464879,2238.4199834613737
calibration,2.0,0.98,1.0,True,5minute,0.170544731285329,313.00547608849115,2237.464521227537,0.0053250801350994,1.0,1.0177437430403111,0.05448618133349,-0.0173888681795049,2237.481910095716
calibration,2.0,0.98,1.0,True,envelope,0.170544731285329,313.00547608849115,2237.464521227537,9.969802761133907e-14,1.0,1.0177437430403111,0.05448618133349,-0.0173888681795049,2237.481910095716
calibration,2.0,0.98,1.0,True,gross,0.170544731285329,313.00547608849115,2237.464521227537,0.0233884535063579,1.0,1.0177437430403111,0.05448618133349,-0.0173888681795049,2237.481910095716
calibration,2.0,0.98,1.0,True,minute,0.170544731285329,313.00547608849115,2237.464521227537,0.0010163094557691,1.0,1.0177437430403111,0.05448618133349,-0.0173888681795049,2237.481910095716
calibration,2.0,0.98,1.0,True,native,0.170544731285329,313.00547608849115,2237.464521227537,0.0,1.0,1.0177437430403111,0.05448618133349,-0.0173888681795049,2237.481910095716
calibration,2.0,0.98,1.0,True,quarter,0.170544731285329,313.00547608849115,2237.464521227537,0.0233884535063579,1.0,1.0177437430403111,0.05448618133349,-0.0173888681795049,2237.481910095716
calibration,2.0,1.0,1.0,False,5minute,0.19628614145905526,313.00547608849115,2244.6483289126304,0.0052185785325793,1.0,1.0154977206736324,0.06271013015873318,-0.01549772067363242,2244.663826633304
calibration,2.0,1.0,1.0,False,envelope,0.19628614148692028,313.00547608849115,2244.6431103340983,6.440958877362846e-12,1.0,1.0207162992071763,0.06271013016763557,-0.020716299207176325,2244.6638266333057
calibration,2.0,1.0,1.0,False,gross,0.19628614140748982,313.00547608849115,2244.669163047376,0.0260527132784165,1.0,0.9946635859256064,0.06271013014225889,0.005336414074393558,2244.6638266333016
calibration,2.0,1.0,1.0,False,minute,0.19628614148034162,313.00547608849115,2244.6441063173647,0.0009959832667532,1.0,1.0197203159413295,0.06271013016553383,-0.019720315941329503,2244.663826633306
calibration,2.0,1.0,1.0,False,native,0.1962861414847686,313.00547608849115,2244.6431103341038,0.0,1.0,1.0207162992019685,0.06271013016694817,-0.02071629920196849,2244.6638266333057
calibration,2.0,1.0,1.0,False,quarter,0.19628614140773618,313.00547608849115,2244.669163047376,0.026052713278414,1.0,0.9946635859253208,0.06271013014233759,0.005336414074679219,2244.6638266333016
calibration,2.0,1.0,1.0,True,5minute,0.1962861414847686,313.00547608849115,2244.6431103341038,0.0052185785324048,1.0,1.0207162992019685,0.06271013016694817,-0.02071629920196849,2244.6638266333057
calibration,2.0,1.0,1.0,True,envelope,0.1962861414847686,313.00547608849115,2244.6431103341038,9.969802761133907e-14,1.0,1.0207162992019685,0.06271013016694817,-0.02071629920196849,2244.6638266333057
calibration,2.0,1.0,1.0,True,gross,0.1962861414847686,313.00547608849115,2244.6431103341038,0.0229206844362386,1.0,1.0207162992019685,0.06271013016694817,-0.02071629920196849,2244.6638266333057
calibration,2.0,1.0,1.0,True,minute,0.1962861414847686,313.00547608849115,2244.6431103341038,0.0009959832666608,1.0,1.0207162992019685,0.06271013016694817,-0.02071629920196849,2244.6638266333057
calibration,2.0,1.0,1.0,True,native,0.1962861414847686,313.00547608849115,2244.6431103341038,0.0,1.0,1.0207162992019685,0.06271013016694817,-0.02071629920196849,2244.6638266333057
calibration,2.0,1.0,1.0,True,quarter,0.1962861414847686,313.00547608849115,2244.6431103341038,0.0229206844362386,1.0,1.0207162992019685,0.06271013016694817,-0.02071629920196849,2244.6638266333057
development,0.5,0.9,1.0,False,5minute,12.605186633260745,301.5071674303827,2110.989211646983,0.0757568897935461,0.2789989628107064,0.2830940132284414,4.1807253673899,-0.003685545375961502,2110.992897192359
development,0.5,0.9,1.0,False,envelope,11.08268027445198,301.5071674303827,2108.7003658742724,2.838285162454213e-13,0.2788242725491384,0.2918418860019547,3.675760138276296,-0.011715852107534692,2108.71208172638
development,0.5,0.9,1.0,False,gross,10.71619271639236,301.5071674303827,2108.1436697478966,0.0301509711155424,0.2855742106729377,0.3121641353486509,3.5542082822514343,-0.023930932208141877,2108.167600680105
development,0.5,0.9,1.0,False,minute,11.44976721118933,301.5071674303827,2109.276327114355,0.0218269962109103,0.2786514571540875,0.2895002137905921,3.7975107884733967,-0.009763880972854128,2109.286090995328
development,0.5,0.9,1.0,False,native,11.082680274451558,301.5071674303827,2108.7003658742715,0.0,0.2788242725491269,0.2918418860020361,3.6757601382761567,-0.011715852107618274,2108.712081726379
development,0.5,0.9,1.0,False,quarter,14.92913611981148,301.5071674303827,2114.1935079246764,0.1874414086649397,0.2841971445147329,0.2833668254268565,4.951502893628087,0.0009225767643071073,2114.192585347912
development,0.5,0.9,1.0,True,5minute,11.082680274451558,301.5071674303827,2108.7003658742715,0.0068851130218745,0.2788242725491269,0.2918418860020361,3.6757601382761567,-0.011715852107618274,2108.712081726379
development,0.5,0.9,1.0,True,envelope,11.082680274451558,301.5071674303827,2108.7003658742715,2.4924506902834764e-14,0.2788242725491269,0.2918418860020361,3.6757601382761567,-0.011715852107618274,2108.712081726379
development,0.5,0.9,1.0,True,gross,11.082680274451558,301.5071674303827,2108.7003658742715,0.0301509711154892,0.2788242725491269,0.2918418860020361,3.6757601382761567,-0.011715852107618274,2108.712081726379
development,0.5,0.9,1.0,True,minute,11.082680274451558,301.5071674303827,2108.7003658742715,0.0012801570709071,0.2788242725491269,0.2918418860020361,3.6757601382761567,-0.011715852107618274,2108.712081726379
development,0.5,0.9,1.0,True,native,11.082680274451558,301.5071674303827,2108.7003658742715,0.0,0.2788242725491269,0.2918418860020361,3.6757601382761567,-0.011715852107618274,2108.712081726379
development,0.5,0.9,1.0,True,quarter,11.082680274451558,301.5071674303827,2108.7003658742715,0.0301509711154892,0.2788242725491269,0.2918418860020361,3.6757601382761567,-0.011715852107618274,2108.712081726379
development,0.5,0.94,0.25,False,5minute,6.36388592951052,301.5071674303827,2120.281646087307,0.1350948943374588,0.2638406928880314,0.2264240952394555,2.110691425264352,0.039804891115506294,2120.241841196191
development,0.5,0.94,0.25,False,envelope,5.227585613862378,301.5071674303827,2118.748009813318,7.104317134576378e-13,0.2635299275192541,0.2708614428656793,1.7338180244320114,-0.006891624425639718,2118.7549014377437
development,0.5,0.94,0.25,False,gross,5.086974975712768,301.5071674303827,2118.528666104702,0.0314910142762623,0.2710870646493327,0.2718687248260194,1.6871821055090965,-0.0007347605660855338,2118.529400865268
development,0.5,0.94,0.25,False,minute,5.46987106834057,301.5071674303827,2119.137194611524,0.0487777343411546,0.2633981739081124,0.2590401316433653,1.8141761321821812,0.004636215175262835,2119.132558396349
development,0.5,0.94,0.25,False,native,5.227585613863167,301.5071674303827,2118.74800981332,0.0,0.2635299275192743,0.2708614428655128,1.733818024432273,-0.006891624425464183,2118.7549014377455
development,0.5,0.94,0.25,False,quarter,8.22989999945398,301.5071674303827,2122.467452355457,0.183805141174511,0.2689283084612787,0.1978404765112528,2.729586851813148,0.07562535313832541,2122.3918270023187
development,0.5,0.94,0.25,True,5minute,5.227585613863167,301.5071674303827,2118.74800981332,0.007191118045069,0.2635299275192743,0.2708614428655128,1.733818024432273,-0.006891624425464183,2118.7549014377455
development,0.5,0.94,0.25,True,envelope,5.227585613863167,301.5071674303827,2118.74800981332,2.3758772726978353e-14,0.2635299275192743,0.2708614428655128,1.733818024432273,-0.006891624425464183,2118.7549014377455
development,0.5,0.94,0.25,True,gross,5.227585613863167,301.5071674303827,2118.74800981332,0.0314910142761777,0.2635299275192743,0.2708614428655128,1.733818024432273,-0.006891624425464183,2118.7549014377455
development,0.5,0.94,0.25,True,minute,5.227585613863167,301.5071674303827,2118.74800981332,0.0007692158703438,0.2635299275192743,0.2708614428655128,1.733818024432273,-0.006891624425464183,2118.7549014377455
development,0.5,0.94,0.25,True,native,5.227585613863167,301.5071674303827,2118.74800981332,0.0,0.2635299275192743,0.2708614428655128,1.733818024432273,-0.006891624425464183,2118.7549014377455
development,0.5,0.94,0.25,True,quarter,5.227585613863167,301.5071674303827,2118.74800981332,0.0314910142761777,0.2635299275192743,0.2708614428655128,1.733818024432273,-0.006891624425464183,2118.7549014377455
development,0.5,0.94,4.0,False,5minute,56.27408195137682,301.5071674303827,2151.2643064075664,0.0181603989650858,0.2037769844811192,0.4352757197772704,18.66426010067252,-0.21760881117838213,2151.4819152187447
development,0.5,0.94,4.0,False,envelope,56.15647965806599,301.5071674303827,2150.752573234653,1.4327428132787645e-13,0.2037460011755592,0.4372758936649382,18.62525529215898,-0.21951809894001625,2150.972091333593
development,0.5,0.94,4.0,False,gross,55.61695134515831,301.5071674303827,2150.2730126356596,0.03091646916623,0.2080741186458909,0.4352874848125789,18.446311515297605,-0.2135805641966867,2150.486593199856
development,0.5,0.94,4.0,False,minute,56.207409802526826,301.5071674303827,2150.909443950545,0.0057588717696748,0.2037991239264846,0.4371283228908892,18.642147144148733,-0.2193294470265403,2151.128773397572
development,0.5,0.94,4.0,False,native,56.1564796580664,301.5071674303827,2150.752573234654,0.0,0.2037460011755532,0.4372758936649339,18.625255292159114,-0.21951809894001786,2150.972091333594
development,0.5,0.94,4.0,False,quarter,56.41745537380019,301.5071674303827,2151.8894192964995,0.051690696455639,0.2080393022000772,0.4346508706350995,18.711812344171502,-0.21301487432892097,2152.1024341708285
development,0.5,0.94,4.0,True,5minute,56.1564796580664,301.5071674303827,2150.752573234654,0.0059403595038429,0.2037460011755532,0.4372758936649339,18.625255292159114,-0.21951809894001786,2150.972091333594
development,0.5,0.94,4.0,True,envelope,56.1564796580664,301.5071674303827,2150.752573234654,2.4313884239290928e-14,0.2037460011755532,0.4372758936649339,18.625255292159114,-0.21951809894001786,2150.972091333594
development,0.5,0.94,4.0,True,gross,56.1564796580664,301.5071674303827,2150.752573234654,0.0308688915673409,0.2037460011755532,0.4372758936649339,18.625255292159114,-0.21951809894001786,2150.972091333594
development,0.5,0.94,4.0,True,minute,56.1564796580664,301.5071674303827,2150.752573234654,0.0018437015294274,0.2037460011755532,0.4372758936649339,18.625255292159114,-0.21951809894001786,2150.972091333594
development,0.5,0.94,4.0,True,native,56.1564796580664,301.5071674303827,2150.752573234654,0.0,0.2037460011755532,0.4372758936649339,18.625255292159114,-0.21951809894001786,2150.972091333594
development,0.5,0.94,4.0,True,quarter,56.1564796580664,301.5071674303827,2150.752573234654,0.0308688915673409,0.2037460011755532,0.4372758936649339,18.625255292159114,-0.21951809894001786,2150.972091333594
development,0.5,0.98,1.0,False,5minute,10.125586964509896,301.5071674303827,2135.584327244124,0.0273422807711008,0.2856917757775112,0.2984723124127636,3.3583238006598535,-0.012524925902547366,2135.5968521700265
development,0.5,0.98,1.0,False,envelope,9.976301131774608,301.5071674303827,2135.24820005597,2.2978841052179183e-13,0.2846540657091957,0.2983447132951518,3.308810605332662,-0.01341683463423694,2135.2616168906043
development,0.5,0.98,1.0,False,gross,9.63024612649606,301.5071674303827,2134.804542027457,0.0328310574369404,0.291959066750076,0.3204849035600864,3.1940355543022574,-0.02795532007381021,2134.832497347531
development,0.5,0.98,1.0,False,minute,10.028579450140587,301.5071674303827,2135.3534065766653,0.0069368981816386,0.2846242415945708,0.2984017636255146,3.326149602216724,-0.013501971590324967,2135.3669085482557
development,0.5,0.98,1.0,False,native,9.976301131774939,301.5071674303827,2135.2482000559694,0.0,0.2846540657091849,0.2983447132951682,3.3088106053327713,-0.013416834634263651,2135.261616890604
development,0.5,0.98,1.0,False,quarter,10.337463056430167,301.5071674303827,2135.939906851855,0.0543668488531027,0.2914319563778209,0.3150530980714242,3.4285961241094087,-0.023148718859731233,2135.963055570715
development,0.5,0.98,1.0,True,5minute,9.976301131774939,301.5071674303827,2135.2482000559694,0.0074971230682634,0.2846540657091849,0.2983447132951682,3.3088106053327713,-0.013416834634263651,2135.261616890604
development,0.5,0.98,1.0,True,envelope,9.976301131774939,301.5071674303827,2135.2482000559694,2.4980018054066022e-14,0.2846540657091849,0.2983447132951682,3.3088106053327713,-0.013416834634263651,2135.261616890604
development,0.5,0.98,1.0,True,gross,9.976301131774939,301.5071674303827,2135.2482000559694,0.0328310574368657,0.2846540657091849,0.2983447132951682,3.3088106053327713,-0.013416834634263651,2135.261616890604
development,0.5,0.98,1.0,True,minute,9.976301131774939,301.5071674303827,2135.2482000559694,0.0019326154624723,0.2846540657091849,0.2983447132951682,3.3088106053327713,-0.013416834634263651,2135.261616890604
development,0.5,0.98,1.0,True,native,9.976301131774939,301.5071674303827,2135.2482000559694,0.0,0.2846540657091849,0.2983447132951682,3.3088106053327713,-0.013416834634263651,2135.261616890604
development,0.5,0.98,1.0,True,quarter,9.976301131774939,301.5071674303827,2135.2482000559694,0.0328310574368657,0.2846540657091849,0.2983447132951682,3.3088106053327713,-0.013416834634263651,2135.261616890604
development,0.5,1.0,1.0,False,5minute,9.598634493621196,301.5071674303827,2141.384692645105,0.007650125579878,0.2873420609286919,0.3020453951245177,3.183551016523512,-0.014703334195825812,2141.399395979301
development,0.5,1.0,1.0,False,envelope,9.727103241852305,301.5071674303827,2141.5006745760948,2.9820590441431705e-13,0.2860868306525921,0.2999784401581046,3.226159870344797,-0.013891609505512492,2141.5145661856004
development,0.5,1.0,1.0,False,gross,9.38785363774765,301.5071674303827,2141.078234757276,0.0335010790172786,0.2932514923618559,0.3216046453869123,3.1136419468088707,-0.02835315302505642,2141.1065879103007
development,0.5,1.0,1.0,False,minute,9.711951170108204,301.5071674303827,2141.496294578746,0.0018900160657731,0.2860943770159928,0.3005898726474526,3.221134427044979,-0.014495495631459854,2141.5107900743774
development,0.5,1.0,1.0,False,native,9.727103241851788,301.5071674303827,2141.500674576094,0.0,0.2860868306525833,0.2999784401580547,3.2261598703446257,-0.013891609505471414,2141.5145661855995
development,0.5,1.0,1.0,False,quarter,9.38785363774768,301.5071674303827,2141.078234757276,0.03350107901728,0.2932514923618546,0.3216046453869301,3.113641946808881,-0.028353153025075517,2141.1065879103007
development,0.5,1.0,1.0,True,5minute,9.727103241851788,301.5071674303827,2141.500674576094,0.0076501255798606,0.2860868306525833,0.2999784401580547,3.2261598703446257,-0.013891609505471414,2141.5145661855995
development,0.5,1.0,1.0,True,envelope,9.727103241851788,301.5071674303827,2141.500674576094,2.4202861936828413e-14,0.2860868306525833,0.2999784401580547,3.2261598703446257,-0.013891609505471414,2141.5145661855995
development,0.5,1.0,1.0,True,gross,9.727103241851788,301.5071674303827,2141.500674576094,0.0335010790172102,0.2860868306525833,0.2999784401580547,3.2261598703446257,-0.013891609505471414,2141.5145661855995
development,0.5,1.0,1.0,True,minute,9.727103241851788,301.5071674303827,2141.500674576094,0.0018900160657711,0.2860868306525833,0.2999784401580547,3.2261598703446257,-0.013891609505471414,2141.5145661855995
development,0.5,1.0,1.0,True,native,9.727103241851788,301.5071674303827,2141.500674576094,0.0,0.2860868306525833,0.2999784401580547,3.2261598703446257,-0.013891609505471414,2141.5145661855995
development,0.5,1.0,1.0,True,quarter,9.727103241851788,301.5071674303827,2141.500674576094,0.0335010790172102,0.2860868306525833,0.2999784401580547,3.2261598703446257,-0.013891609505471414,2141.5145661855995
development,1.0,0.9,1.0,False,5minute,3.975923447609897,301.5071674303827,2102.4139681697993,0.2951359672357466,0.4848962308682745,0.4748470718982834,1.318682896162967,0.011165732188878988,2102.4028024376103
development,1.0,0.9,1.0,False,envelope,1.7825143017295149,301.5071674303827,2099.8624182206468,1.310063169057685e-12,0.5015163351849228,0.541841886002055,0.5912013027488286,-0.03629299573541896,2099.8987112163823
development,1.0,0.9,1.0,False,gross,1.6849017367972103,301.5071674303827,2099.7293124113357,0.0301509711155872,0.5065741444425418,0.5428042916213377,0.5588264289558722,-0.03260713246091632,2099.7619195437965
development,1.0,0.9,1.0,False,minute,2.3051900783642707,301.5071674303827,2100.4777641486285,0.1354915617767538,0.4865827506857408,0.5249542969235529,0.7645556482157373,-0.03453439161403087,2100.5122985402427
development,1.0,0.9,1.0,False,native,1.7825143017313174,301.5071674303827,2099.8624182206468,0.0,0.5015163351839134,0.5418418860020727,0.5912013027494266,-0.036292995736343425,2099.898711216383
development,1.0,0.9,1.0,False,quarter,7.130578509445648,301.5071674303827,2106.074445763278,0.4276612987145765,0.4835908585590828,0.3706716416856386,2.364978109879289,0.1254657965260491,2105.948979966752
development,1.0,0.9,1.0,True,5minute,1.7825143017313174,301.5071674303827,2099.8624182206468,0.0068851130218745,0.5015163351839134,0.5418418860020727,0.5912013027494266,-0.036292995736343425,2099.898711216383
development,1.0,0.9,1.0,True,envelope,1.7825143017313174,301.5071674303827,2099.8624182206468,4.9071857688431925e-14,0.5015163351839134,0.5418418860020727,0.5912013027494266,-0.036292995736343425,2099.898711216383
development,1.0,0.9,1.0,True,gross,1.7825143017313174,301.5071674303827,2099.8624182206468,0.0301509711154892,0.5015163351839134,0.5418418860020727,0.5912013027494266,-0.036292995736343425,2099.898711216383
development,1.0,0.9,1.0,True,minute,1.7825143017313174,301.5071674303827,2099.8624182206468,0.0005802979450873,0.5015163351839134,0.5418418860020727,0.5912013027494266,-0.036292995736343425,2099.898711216383
development,1.0,0.9,1.0,True,native,1.7825143017313174,301.5071674303827,2099.8624182206468,0.0,0.5015163351839134,0.5418418860020727,0.5912013027494266,-0.036292995736343425,2099.898711216383
development,1.0,0.9,1.0,True,quarter,1.7825143017313174,301.5071674303827,2099.8624182206468,0.0238827429259628,0.5015163351839134,0.5418418860020727,0.5912013027494266,-0.036292995736343425,2099.898711216383
development,1.0,0.94,0.25,False,5minute,2.3173018762908475,301.5071674303827,2116.2007967487975,0.3330994485403541,0.3900316967235585,0.4650798552867756,0.7685727327944557,-0.07054526904942408,2116.271342017847
development,1.0,0.94,0.25,False,envelope,0.7414247356154361,301.5071674303827,2114.5781640215873,1.1554091017274004e-12,0.5135299278433195,0.5208614428651573,0.24590617262411493,-0.0068916241205275505,2114.585055645708
development,1.0,0.94,0.25,False,gross,0.7019527607101504,301.5071674303827,2114.531794554801,0.0219489824607625,0.5183321639488458,0.5274769611395806,0.23281461820380428,-0.008596109359290711,2114.54039066416
development,1.0,0.94,0.25,False,minute,1.1641463656270017,301.5071674303827,2114.978692302733,0.110891577516166,0.4460747426315122,0.5057243738668603,0.3861090187502094,-0.05607065336122722,2115.0347629560943
development,1.0,0.94,0.25,False,native,0.741424735614668,301.5071674303827,2114.5781640215846,0.0,0.5135299278430351,0.5208614428655115,0.24590617262386016,-0.006891624121127835,2114.585055645706
development,1.0,0.94,0.25,False,quarter,4.4594404541161765,301.5071674303827,2118.579951859265,0.4259497176207276,0.3875701585495497,0.3804052272948982,1.47904956692144,0.007622267292182456,2118.5723295919724
development,1.0,0.94,0.25,True,5minute,0.741424735614668,301.5071674303827,2114.5781640215846,0.0054482731557613,0.5135299278430351,0.5208614428655115,0.24590617262386016,-0.006891624121127835,2114.585055645706
development,1.0,0.94,0.25,True,envelope,0.741424735614668,301.5071674303827,2114.5781640215846,4.8183679268731794e-14,0.5135299278430351,0.5208614428655115,0.24590617262386016,-0.006891624121127835,2114.585055645706
development,1.0,0.94,0.25,True,gross,0.741424735614668,301.5071674303827,2114.5781640215846,0.021948982460595,0.5135299278430351,0.5208614428655115,0.24590617262386016,-0.006891624121127835,2114.585055645706
development,1.0,0.94,0.25,True,minute,0.741424735614668,301.5071674303827,2114.5781640215846,0.0006177636121962,0.5135299278430351,0.5208614428655115,0.24590617262386016,-0.006891624121127835,2114.585055645706
development,1.0,0.94,0.25,True,native,0.741424735614668,301.5071674303827,2114.5781640215846,0.0,0.5135299278430351,0.5208614428655115,0.24590617262386016,-0.006891624121127835,2114.585055645706
development,1.0,0.94,0.25,True,quarter,0.741424735614668,301.5071674303827,2114.5781640215846,0.0193941209021816,0.5135299278430351,0.5208614428655115,0.24590617262386016,-0.006891624121127835,2114.585055645706
development,1.0,0.94,4.0,False,5minute,14.453906065663855,301.5071674303827,2124.309886952136,0.0676538295744974,0.3231627829223299,0.7294809147842997,4.793884732110466,-0.3819390439502515,2124.691825996086
development,1.0,0.94,4.0,False,envelope,13.943755097495453,301.5071674303827,2123.3356928216936,5.123679258645097e-13,0.3228900038003079,0.7480176670876599,4.624684453219518,-0.3996200034901109,2123.735312825184
development,1.0,0.94,4.0,False,gross,13.642183705786264,301.5071674303827,2123.0980284838206,0.020913241030585,0.3268739254217598,0.7594624734963555,4.5246631521408895,-0.40663323519011996,2123.5046617190105
development,1.0,0.94,4.0,False,minute,14.080279176618667,301.5071674303827,2123.5888263917864,0.0209580183752238,0.3228608001772623,0.7426384559367967,4.669964995067578,-0.3945909964139623,2123.9834173882005
development,1.0,0.94,4.0,False,native,13.94375509749651,301.5071674303827,2123.335692821695,0.0,0.3228900038003098,0.7480176670876941,4.624684453219869,-0.39962000349014126,2123.7353128251852
development,1.0,0.94,4.0,False,quarter,15.101046638471828,301.5071674303827,2125.6459171361953,0.1442636346577453,0.3263827153206881,0.7069585281245059,5.0085199523353365,-0.3577412640355887,2126.003658400231
development,1.0,0.94,4.0,True,5minute,13.94375509749651,301.5071674303827,2123.335692821695,0.0053381529670116,0.3228900038003098,0.7480176670876941,4.624684453219869,-0.39962000349014126,2123.7353128251852
development,1.0,0.94,4.0,True,envelope,13.94375509749651,301.5071674303827,2123.335692821695,4.9626969200744504e-14,0.3228900038003098,0.7480176670876941,4.624684453219869,-0.39962000349014126,2123.7353128251852
development,1.0,0.94,4.0,True,gross,13.94375509749651,301.5071674303827,2123.335692821695,0.0177618161882594,0.3228900038003098,0.7480176670876941,4.624684453219869,-0.39962000349014126,2123.7353128251852
development,1.0,0.94,4.0,True,minute,13.94375509749651,301.5071674303827,2123.335692821695,0.0010374046112133,0.3228900038003098,0.7480176670876941,4.624684453219869,-0.39962000349014126,2123.7353128251852
development,1.0,0.94,4.0,True,native,13.94375509749651,301.5071674303827,2123.335692821695,0.0,0.3228900038003098,0.7480176670876941,4.624684453219869,-0.39962000349014126,2123.7353128251852
development,1.0,0.94,4.0,True,quarter,13.94375509749651,301.5071674303827,2123.335692821695,0.0178769753141697,0.3228900038003098,0.7480176670876941,4.624684453219869,-0.39962000349014126,2123.7353128251852
development,1.0,0.98,1.0,False,5minute,1.690313043177684,301.5071674303827,2129.2938209260815,0.1001130391922377,0.4682839474229062,0.5342540507758536,0.5606211811093922,-0.0646507012858885,2129.358471627367
development,1.0,0.98,1.0,False,envelope,1.2513697600569158,301.5071674303827,2128.84545319109,1.0184630916398874e-12,0.5177437430407242,0.5483447132955078,0.4150381467617529,-0.029988950849687918,2128.87544214194
development,1.0,0.98,1.0,False,gross,1.1763913920066624,301.5071674303827,2128.747415594556,0.0210531056261376,0.5223095864829687,0.5552419407418804,0.39017029082013066,-0.032273707173733485,2128.77968930173
development,1.0,0.98,1.0,False,minute,1.369507633075247,301.5071674303827,2128.9598908911335,0.0243630831192179,0.4993773904970394,0.5444707577615364,0.4542205894297564,-0.04419149991920709,2129.0040823910526
development,1.0,0.98,1.0,False,native,1.2513697600601814,301.5071674303827,2128.845453191091,0.0,0.517743743040313,0.5483447132951997,0.415038146762836,-0.029988950849788993,2128.8754421419408
development,1.0,0.98,1.0,False,quarter,2.2458878919113316,301.5071674303827,2129.9404191405833,0.2313773442537902,0.4680172632984415,0.5152583327759643,0.7448870655553825,-0.046296248087972364,2129.986715388671
